logged_at,trade_date,scanner,ticker,side,setup,entry,stop,target,shares,risk_dollars,gap_pct,gap_tier,stop_method,regime,spy_pct,conviction,fresh_bull_5m,path_target,path_score,rr,notes,setup_kind,bracket_pair_id,bracket_resolution,outcome,exit_px,pnl,outcome_set_at,forward_high,forward_low
2026-05-07T06:37:38,2026-05-07,momentum,RXT,LONG,MOO_GENESIS,4.1882,4.1254,4.3138,1591,100.0,86.78,PARABOLIC,FIXED,FAVORABLE,0.14,,,,,2.0,relvol=320.0x pm_vol=43473877,,,,STOP,4.1254,-99.91,2026-05-07T14:02:34,4.62,3.36
2026-05-07T06:37:59,2026-05-07,momentum,DDOG,LONG,MOO_GENESIS,182.86,180.1171,188.3458,36,100.0,32.91,EXTREME,FIXED,FAVORABLE,0.14,,,,,2.0,relvol=59.0x pm_vol=2740462,,,,TARGET,188.3458,197.49,2026-05-07T14:02:35,188.9,179.47
2026-05-07T06:38:31,2026-05-07,momentum,PGY,LONG,MOO_GENESIS,16.99,16.7351,17.4997,392,100.0,16.12,STRETCHED,FIXED,FAVORABLE,0.14,,,,,2.0,relvol=16.4x pm_vol=1158255,,,,STOP,16.7351,-99.92,2026-05-07T14:02:35,16.25,15.085
2026-05-07T06:38:35,2026-05-07,momentum,SABR,LONG,MOO_GENESIS,2.153,2.1207,2.2176,3096,100.0,31.15,EXTREME,FIXED,FAVORABLE,0.14,,,,,2.0,relvol=819.5x pm_vol=3138172,,,,STOP,2.1207,-100.0,2026-05-07T14:02:36,2.11,1.94
2026-05-07T06:38:44,2026-05-07,momentum,APP,LONG,MOO_GENESIS,453.07,446.274,466.6621,14,100.0,4.52,IN_BAND,FIXED,FAVORABLE,0.14,,,,,2.0,relvol=9.0x pm_vol=434289,,,,TARGET,466.6621,190.29,2026-05-07T14:02:36,512.6899,457.54
2026-05-07T06:46:39,2026-05-07,short,VEEE,SHORT,SHORT_GENESIS_9_33,6.5325,6.5978,6.4018,1530,100.0,-8.49,IN_BAND,FIXED,FAVORABLE,0.08,,,,,2.0,relvol=3.1x pm_vol=1439620 borrow=LOW,,,,TARGET,6.4018,199.97,2026-05-07T14:02:34,7.45,6.21
2026-05-07T06:47:22,2026-05-07,short,IOVA,SHORT,SHORT_GENESIS_9_33,3.56,3.5956,3.4888,2808,100.0,-23.47,STRETCHED,FIXED,FAVORABLE,0.08,,,,,2.0,relvol=30.8x pm_vol=5176418 borrow=MEDIUM,,,,STOP,3.5956,-99.96,2026-05-07T14:02:37,4.075,3.46
2026-05-07T06:47:39,2026-05-07,short,RXT,SHORT,SHORT_GENESIS_9_33,3.975,4.0148,3.8955,2515,100.0,-16.3,STRETCHED,FIXED,FAVORABLE,0.08,,,,,2.0,relvol=340.7x pm_vol=46291665 borrow=MEDIUM,,,,TARGET,3.8955,199.94,2026-05-07T14:02:34,4.62,3.36
2026-05-07T06:48:06,2026-05-07,short,COHR,SHORT,SHORT_GENESIS_9_33,329.01,332.3001,322.4298,30,100.0,-5.82,IN_BAND,FIXED,FAVORABLE,0.08,,,,,2.0,relvol=2.7x pm_vol=565222 borrow=LOW,,,,STOP,332.3001,-98.7,2026-05-07T14:02:37,337.34,308.17
2026-05-07T06:48:46,2026-05-07,short,APP,SHORT,SHORT_GENESIS_9_33,454.0,458.54,444.92,22,100.0,-4.21,IN_BAND,FIXED,FAVORABLE,0.08,,,,,2.0,relvol=9.3x pm_vol=451166 borrow=LOW,,,,TARGET,444.92,199.76,2026-05-07T14:02:36,512.6899,443.0
2026-05-07T07:02:39,2026-05-07,intraday,RMSG,SHORT,FAILED-GAP-SHORT,1.5901,1.89,0.9903,333,100.0,28.79,STRETCHED,PM high,FAVORABLE,-0.01,,,,,2.0,score=980.79 relvol=48.67 float=9.26M,,,,CLOSE,1.75,-53.25,2026-05-07T14:02:38,1.86,1.5623
2026-05-07T07:02:41,2026-05-07,intraday,FLNC,SHORT,FAILED-GAP-SHORT,16.81,19.37,11.69,39,100.0,41.63,EXTREME,PM high,FAVORABLE,-0.01,,,,,2.0,score=187.29 relvol=6.43 float=132.44M,,,,STOP,19.37,-99.84,2026-05-07T14:02:39,19.59,16.31
2026-05-07T07:02:42,2026-05-07,intraday,SMX,LONG,HOLDING-LONG,1.805,1.42,2.575,259,100.0,4.58,IN_BAND,PM low,FAVORABLE,-0.01,,,,,2.0,score=12.99 relvol=2.84 float=7.3M,,,,STOP,1.42,-99.72,2026-05-07T14:02:39,1.84,1.11
2026-05-07T07:02:44,2026-05-07,intraday,CHSN,LONG,HOLDING-LONG,2.07,1.56,3.09,196,100.0,9.62,IN_BAND,PM low,FAVORABLE,-0.01,,,,,2.0,score=37.77 relvol=3.93 float=0.59M,,,,CLOSE,1.86,-41.16,2026-05-07T14:02:40,2.23,1.6
2026-05-07T07:02:45,2026-05-07,intraday,INO,LONG,HOLDING-LONG,1.34,1.25,1.52,1111,100.0,5.65,IN_BAND,PM low,FAVORABLE,-0.01,,,,,2.0,score=38.33 relvol=6.79 float=81.59M,,,,CLOSE,1.38,44.44,2026-05-07T14:02:40,1.43,1.26
2026-05-07T07:02:46,2026-05-07,intraday,OSG,LONG,HOLDING-LONG,5.55,5.18,6.29,270,100.0,26.78,STRETCHED,PM low,FAVORABLE,-0.01,,,,,2.0,score=430.35 relvol=16.07 float=45.01M,,,,CLOSE,5.98,116.1,2026-05-07T14:02:41,6.18,5.3533
2026-05-07T07:02:48,2026-05-07,intraday,SEGG,SHORT,FAILED-GAP-SHORT,1.39,1.59,0.99,499,100.0,3.65,IN_BAND,PM high,FAVORABLE,-0.01,,,,,2.0,score=1.40 relvol=0.55 float=15.11M,,,,STOP,1.59,-99.8,2026-05-07T14:02:41,1.59,1.335
2026-05-07T07:02:49,2026-05-07,intraday,NNBR,SHORT,FAILED-GAP-SHORT,2.7699,3.11,2.0897,294,100.0,17.06,STRETCHED,PM high,FAVORABLE,-0.01,,,,,2.0,score=124.34 relvol=10.41 float=50.19M,,,,CLOSE,2.76,2.91,2026-05-07T14:02:42,2.95,2.6201
2026-05-07T07:02:52,2026-05-07,intraday,ASPN,LONG,HOLDING-LONG,5.545,4.21,8.215,74,100.0,13.35,IN_BAND,PM low,FAVORABLE,-0.01,,,,,2.0,score=40.21 relvol=3.01 float=82.83M,,,,CLOSE,5.12,-31.45,2026-05-07T14:02:42,5.4,5.08
2026-05-07T07:02:53,2026-05-07,intraday,MASK,SHORT,FAILED-GAP-SHORT,2.63,2.98,1.93,285,100.0,10.33,IN_BAND,PM high,FAVORABLE,-0.01,,,,,2.0,score=1.80 relvol=0.25 float=1.13M,,,,CLOSE,2.47,45.6,2026-05-07T14:02:43,2.69,2.1
2026-05-07T07:02:55,2026-05-07,intraday,CCRN,LONG,HOLDING-LONG,13.045,12.77,13.595,363,100.0,28.78,STRETCHED,PM low,FAVORABLE,-0.01,,,,,2.0,score=421.03 relvol=14.63 float=32.2M,,,,CLOSE,13.07,9.08,2026-05-07T14:02:43,13.12,13.04
2026-05-07T07:02:56,2026-05-07,intraday,DNUT,SHORT,FAILED-GAP-SHORT,3.79,4.04,3.29,400,100.0,9.51,IN_BAND,PM high,FAVORABLE,-0.01,,,,,2.0,score=15.41 relvol=2.32 float=172.38M,,,,CLOSE,3.64,60.0,2026-05-07T14:02:44,3.8499,3.54
2026-05-08T05:52:38,2026-05-08,abook,TRVI,LONG,MOO,14.66,14.4401,15.0998,454,100.0,0.0,,FIXED,FAVORABLE,0.68,,,,,2.0,abook_rank fem=100 mode=PULLBACK,,,,TARGET,15.0998,199.67,2026-05-08T15:10:14,15.35,14.44
2026-05-08T05:52:38,2026-05-08,abook,NOK,LONG,MOO,13.42,13.2187,13.8226,496,100.0,0.0,,FIXED,FAVORABLE,0.68,,,,,2.0,abook_rank fem=100 mode=BOUNCE,,,,STOP,13.2187,-99.84,2026-05-08T15:10:15,13.05,12.68
2026-05-08T05:52:39,2026-05-08,abook,PLUG,LONG,MOO,3.32,3.2702,3.4196,2008,100.0,0.0,,FIXED,FAVORABLE,0.68,,,,,2.0,abook_rank fem=100 mode=PULLBACK,,,,STOP,3.2702,-100.0,2026-05-08T15:10:15,3.17,3.05
2026-05-08T05:52:42,2026-05-08,abook,TRVI,LONG,MOO,14.66,14.4401,15.0998,454,100.0,0.0,,FIXED,FAVORABLE,0.68,,,,,2.0,abook_rank fem=100 mode=PULLBACK,,,,TARGET,15.0998,199.67,2026-05-08T15:10:14,15.35,14.44
2026-05-08T05:52:42,2026-05-08,abook,NOK,LONG,MOO,13.42,13.2187,13.8226,496,100.0,0.0,,FIXED,FAVORABLE,0.68,,,,,2.0,abook_rank fem=100 mode=BOUNCE,,,,STOP,13.2187,-99.84,2026-05-08T15:10:15,13.05,12.68
2026-05-08T05:52:43,2026-05-08,abook,PLUG,LONG,MOO,3.32,3.2702,3.4196,2008,100.0,0.0,,FIXED,FAVORABLE,0.68,,,,,2.0,abook_rank fem=100 mode=PULLBACK,,,,STOP,3.2702,-100.0,2026-05-08T15:10:15,3.17,3.05
2026-05-08T05:52:57,2026-05-08,momentum,FLNC,LONG,MOO_GENESIS,23.0103,22.6651,23.7006,289,100.0,28.1,STRETCHED,FIXED,FAVORABLE,0.68,,,,,2.0,relvol=6.9x pm_vol=3470247,,,,TARGET,23.7006,199.5,2026-05-08T15:10:16,26.98,23.52
2026-05-08T05:55:42,2026-05-08,momentum,AIIO,LONG,MOO_GENESIS,0.9999,0.9849,1.0299,6667,100.0,85.0,PARABOLIC,FIXED,FAVORABLE,0.68,,,,,2.0,relvol=6462.0x pm_vol=72618754,,,,STOP,0.9849,-100.01,2026-05-08T15:10:16,1.3,0.86
2026-05-08T05:55:44,2026-05-08,momentum,AEHL,LONG,MOO_GENESIS,0.9884,0.9736,1.0181,6744,100.0,100.04,PARABOLIC,FIXED,FAVORABLE,0.68,,,,,2.0,relvol=2534.8x pm_vol=27557262,,,,TARGET,1.0181,200.3,2026-05-08T15:10:17,2.84,0.5555
2026-05-08T05:55:46,2026-05-08,momentum,TRAW,LONG,MOO_GENESIS,2.0002,1.9702,2.0602,3333,100.0,51.76,PARABOLIC,FIXED,FAVORABLE,0.68,,,,,2.0,relvol=18011.4x pm_vol=35089868,,,,TARGET,2.0602,199.98,2026-05-08T15:10:17,2.3999,1.79
2026-05-08T05:55:48,2026-05-08,momentum,CTM,LONG,MOO_GENESIS,0.7696,0.7581,0.7927,8662,100.0,24.93,STRETCHED,FIXED,FAVORABLE,0.68,,,,,2.0,relvol=277.6x pm_vol=10923635,,,,STOP,0.7581,-99.61,2026-05-08T15:10:18,0.7995,0.7302
2026-05-08T05:55:50,2026-05-08,momentum,IREN,LONG,MOO_GENESIS,64.6488,63.6791,66.5883,103,100.0,14.92,IN_BAND,FIXED,FAVORABLE,0.68,,,,,2.0,relvol=2.9x pm_vol=5579959,,,,STOP,63.6791,-99.88,2026-05-08T15:10:18,63.66,57.91
2026-05-08T05:55:53,2026-05-08,momentum,CTNT,LONG,MOO_GENESIS,2.7174,2.6766,2.7989,2453,100.0,37.65,EXTREME,FIXED,FAVORABLE,0.68,,,,,2.0,relvol=75.7x pm_vol=5211041,,,,TARGET,2.7989,199.92,2026-05-08T15:10:19,3.13,2.61
2026-05-08T05:55:56,2026-05-08,momentum,ARTV,LONG,MOO_GENESIS,12.6,12.411,12.978,529,100.0,27.8,STRETCHED,FIXED,FAVORABLE,0.68,,,,,2.0,relvol=604.4x pm_vol=1735778,,,,STOP,12.411,-99.98,2026-05-08T15:10:19,12.6799,10.82
2026-05-08T05:55:57,2026-05-08,momentum,BCDA,LONG,MOO_GENESIS,1.1365,1.1195,1.1706,5865,100.0,22.02,STRETCHED,FIXED,FAVORABLE,0.68,,,,,2.0,relvol=1928.5x pm_vol=3543121,,,,STOP,1.1195,-99.71,2026-05-08T15:10:20,1.16,1.04
2026-05-08T05:56:04,2026-05-08,momentum,PMAX,LONG,MOO_GENESIS,4.003,3.943,4.1231,1665,100.0,29.52,STRETCHED,FIXED,FAVORABLE,0.68,,,,,2.0,relvol=3.4x pm_vol=5145220,,,,STOP,3.943,-99.9,2026-05-08T15:10:20,4.4,3.81
2026-05-08T05:56:13,2026-05-08,momentum,TDIC,LONG,MOO_GENESIS,1.0102,0.995,1.0405,6599,100.0,38.53,EXTREME,FIXED,FAVORABLE,0.68,,,,,2.0,relvol=492.1x pm_vol=2923638,,,,TARGET,1.0405,199.95,2026-05-08T15:10:21,1.29,1.1105
2026-05-08T05:56:18,2026-05-08,momentum,GMEX,LONG,MOO_GENESIS,1.8,1.773,1.854,3703,100.0,24.42,STRETCHED,FIXED,FAVORABLE,0.68,,,,,2.0,relvol=7.1x pm_vol=1237437,,,,TARGET,1.854,199.96,2026-05-08T15:10:21,2.3437,1.84
2026-05-08T06:01:23,2026-05-08,short,HUBS,SHORT,SHORT_GENESIS_9_33,184.2,186.042,180.516,54,100.0,-25.74,STRETCHED,FIXED,FAVORABLE,0.58,,,,,2.0,relvol=46.5x pm_vol=353098 borrow=LOW,,,,STOP,186.042,-99.47,2026-05-08T15:10:22,198.09,183.59
2026-05-08T06:02:51,2026-05-08,short,ARTV,SHORT,SHORT_GENESIS_9_33,12.93,13.0593,12.6714,773,100.0,-18.29,STRETCHED,FIXED,FAVORABLE,0.58,,,,,2.0,relvol=613.6x pm_vol=1762372 borrow=LOW,,,,TARGET,12.6714,199.9,2026-05-08T15:10:19,12.6799,10.2
2026-05-08T06:03:00,2026-05-08,short,PMAX,SHORT,SHORT_GENESIS_9_33,4.0526,4.0931,3.9715,2467,100.0,-7.14,IN_BAND,FIXED,FAVORABLE,0.58,,,,,2.0,relvol=3.4x pm_vol=5179463 borrow=MEDIUM,,,,TARGET,3.9715,200.07,2026-05-08T15:10:20,4.4,3.76
2026-05-08T06:03:09,2026-05-08,short,TDIC,SHORT,SHORT_GENESIS_9_33,1.02,1.0302,0.9996,9803,100.0,-15.25,STRETCHED,FIXED,FAVORABLE,0.58,,,,,2.0,"relvol=493.7x pm_vol=2933185 borrow=EXTREME (sub-$1.50, locate often unavailable or > $5/share/day)",,,,STOP,1.0302,-99.99,2026-05-08T15:10:21,1.29,1.0701
2026-05-08T06:03:11,2026-05-08,short,LFST,SHORT,SHORT_GENESIS_9_33,7.84,7.9184,7.6832,1275,100.0,-12.99,IN_BAND,FIXED,FAVORABLE,0.58,,,,,2.0,relvol=398.8x pm_vol=3091859 borrow=LOW,,,,STOP,7.9184,-99.96,2026-05-08T15:10:22,7.945,7.665
2026-05-08T06:03:13,2026-05-08,short,TTD,SHORT,SHORT_GENESIS_9_33,20.4,20.604,19.992,490,100.0,-16.09,STRETCHED,FIXED,FAVORABLE,0.58,,,,,2.0,relvol=6.8x pm_vol=1409650 borrow=LOW,,,,STOP,20.604,-99.96,2026-05-08T15:10:22,23.14,21.195
2026-05-08T06:03:17,2026-05-08,short,GMEX,SHORT,SHORT_GENESIS_9_33,1.76,1.7776,1.7248,5681,100.0,-25.35,STRETCHED,FIXED,FAVORABLE,0.58,,,,,2.0,relvol=7.2x pm_vol=1250136 borrow=HIGH (low-priced low-float — verify locate before entering),,,,STOP,1.7776,-99.99,2026-05-08T15:10:21,2.3437,1.74
2026-05-11T05:39:07,2026-05-11,abook,CLVT,LONG,MOO,2.5602,2.5218,2.637,2603,100.0,0.0,,FIXED,FAVORABLE,-0.1,,,,,2.0,abook_rank fem=64 mode=PULLBACK,SINGLE,,,TARGET,2.637,199.91,2026-05-11T13:21:11,2.87,2.75
2026-05-11T05:39:09,2026-05-11,abook,TRVI,LONG,MOO,14.66,14.4401,15.0998,454,100.0,0.0,,FIXED,FAVORABLE,-0.1,,,,,2.0,abook_rank fem=100 mode=PULLBACK,SINGLE,,,CLOSE,14.89,104.42,2026-05-11T13:21:11,14.91,14.525
2026-05-11T05:39:09,2026-05-11,abook,NOK,LONG,MOO,13.42,13.2187,13.8226,496,100.0,0.0,,FIXED,FAVORABLE,-0.1,,,,,2.0,abook_rank fem=100 mode=BOUNCE,SINGLE,,,STOP,13.2187,-99.84,2026-05-11T13:21:12,14.05,12.95
2026-05-11T05:39:10,2026-05-11,abook,PLUG,LONG,MOO,3.32,3.2702,3.4196,2008,100.0,0.0,,FIXED,FAVORABLE,-0.1,,,,,2.0,abook_rank fem=100 mode=PULLBACK,SINGLE,,,TARGET,3.4196,200.0,2026-05-11T13:21:12,3.635,3.42
2026-05-11T05:39:12,2026-05-11,abook,CLVT,LONG,MOO,2.5602,2.5218,2.637,2603,100.0,0.0,,FIXED,FAVORABLE,-0.09,,,,,2.0,abook_rank fem=64 mode=PULLBACK,SINGLE,,,TARGET,2.637,199.91,2026-05-11T13:21:11,2.87,2.75
2026-05-11T05:39:13,2026-05-11,abook,TRVI,LONG,MOO,14.66,14.4401,15.0998,454,100.0,0.0,,FIXED,FAVORABLE,-0.09,,,,,2.0,abook_rank fem=100 mode=PULLBACK,SINGLE,,,CLOSE,14.89,104.42,2026-05-11T13:21:11,14.91,14.525
2026-05-11T05:39:13,2026-05-11,abook,NOK,LONG,MOO,13.42,13.2187,13.8226,496,100.0,0.0,,FIXED,FAVORABLE,-0.09,,,,,2.0,abook_rank fem=100 mode=BOUNCE,SINGLE,,,STOP,13.2187,-99.84,2026-05-11T13:21:12,14.05,12.95
2026-05-11T05:39:14,2026-05-11,abook,PLUG,LONG,MOO,3.32,3.2702,3.4196,2008,100.0,0.0,,FIXED,FAVORABLE,-0.09,,,,,2.0,abook_rank fem=100 mode=PULLBACK,SINGLE,,,TARGET,3.4196,200.0,2026-05-11T13:21:12,3.635,3.42
2026-05-11T05:39:21,2026-05-11,momentum,CLIK,LONG,MOO_GENESIS,3.99,3.9302,4.1097,1670,100.0,137.67,PARABOLIC,FIXED,FAVORABLE,-0.09,,,,,2.0,relvol=11566.8x pm_vol=27940679,SINGLE,,,STOP,3.9302,-99.87,2026-05-11T13:21:13,2.84,1.77
2026-05-11T05:39:23,2026-05-11,momentum,HPAI,LONG,MOO_GENESIS,1.4099,1.3888,1.4522,4728,100.0,73.41,PARABOLIC,FIXED,FAVORABLE,-0.09,,,,,2.0,relvol=543.4x pm_vol=15984351,SINGLE,,,STOP,1.3888,-99.76,2026-05-11T13:21:13,1.56,1.24
2026-05-11T05:39:24,2026-05-11,momentum,MRAM,LONG,MOO_GENESIS,36.49,35.9427,37.5847,182,100.0,48.13,EXTREME,FIXED,FAVORABLE,-0.09,,,,,2.0,relvol=15.9x pm_vol=1763334,SINGLE,,,STOP,35.9427,-99.61,2026-05-11T13:21:14,44.67,33.66
2026-05-11T05:39:26,2026-05-11,momentum,GAMB,LONG,MOO_GENESIS,5.43,5.3485,5.5929,1227,100.0,33.04,EXTREME,FIXED,FAVORABLE,-0.09,,,,,2.0,relvol=3246.9x pm_vol=4021771,SINGLE,,,STOP,5.3485,-100.0,2026-05-11T13:21:14,4.91,4.31
2026-05-11T05:39:29,2026-05-11,momentum,KIDZ,LONG,MOO_GENESIS,0.6835,0.6732,0.704,9753,100.0,35.17,EXTREME,FIXED,FAVORABLE,-0.09,,,,,2.0,relvol=70.4x pm_vol=28787414,SINGLE,,,STOP,0.6732,-100.46,2026-05-11T13:21:15,0.5508,0.4155
2026-05-11T05:39:30,2026-05-11,momentum,GCTS,LONG,MOO_GENESIS,1.88,1.8518,1.9364,3546,100.0,27.65,STRETCHED,FIXED,FAVORABLE,-0.09,,,,,2.0,relvol=5.6x pm_vol=2768406,SINGLE,,,STOP,1.8518,-100.0,2026-05-11T13:21:15,1.725,1.6
2026-05-11T05:39:32,2026-05-11,momentum,PRSO,LONG,MOO_GENESIS,1.09,1.0736,1.1227,6116,100.0,28.1,STRETCHED,FIXED,FAVORABLE,-0.09,,,,,2.0,relvol=57.4x pm_vol=3413671,SINGLE,,,TARGET,1.1227,199.99,2026-05-11T13:21:16,1.59,1.19
2026-05-11T05:39:37,2026-05-11,momentum,SIDU,LONG,MOO_GENESIS,3.59,3.5361,3.6977,1857,100.0,9.97,IN_BAND,FIXED,FAVORABLE,-0.09,,,,,2.0,relvol=2.8x pm_vol=1313353,SINGLE,,,STOP,3.5361,-100.09,2026-05-11T13:21:16,3.95,3.475
2026-05-11T05:39:45,2026-05-11,momentum,CRCL,LONG,MOO_GENESIS,116.22,114.4767,119.7066,57,100.0,8.55,IN_BAND,FIXED,FAVORABLE,-0.09,,,,,2.0,relvol=2.6x pm_vol=3986678,SINGLE,,,STOP,114.4767,-99.37,2026-05-11T13:21:17,134.8,112.8
2026-05-11T05:40:03,2026-05-11,momentum,ZBAO,LONG,MOO_GENESIS,0.5758,0.5672,0.5931,11578,100.0,38.93,EXTREME,FIXED,FAVORABLE,-0.09,,,,,2.0,relvol=3015.9x pm_vol=2724359,SINGLE,,,TARGET,0.5931,200.3,2026-05-11T13:21:17,0.73,0.6026
2026-05-11T05:40:06,2026-05-11,momentum,MWG,LONG,MOO_GENESIS,1.51,1.4873,1.5553,4415,100.0,41.95,EXTREME,FIXED,FAVORABLE,-0.09,,,,,2.0,relvol=5255.5x pm_vol=3996788,SINGLE,,,TARGET,1.5553,200.0,2026-05-11T13:21:18,1.78,1.4972
2026-05-11T05:40:19,2026-05-11,momentum,HIMS,LONG,MOO_GENESIS,29.37,28.9294,30.2511,226,100.0,7.89,IN_BAND,FIXED,FAVORABLE,-0.09,,,,,2.0,relvol=2.6x pm_vol=1036040,SINGLE,,,STOP,28.9294,-99.58,2026-05-11T13:21:18,30.385,28.6191
